ticker,name,ipo_date,ipo_price,shares_offered,offering_size,exchange,underwriter,sector,industry,d1_open,d1_high,d1_low,d1_close,d1_volume,d2_open,d2_high,d2_close,d2_volume,d5_close,ret_d1,ret_d5,is_spac,is_biotech,bookrunner,all_underwriters,d1_open_ret,d1_close_ret,d1_high_ret,d1_intraday_range,d2_close_ret,d5_close_ret,price_tier,is_high_price,size_tier,is_large_offering,is_hot_sector,is_ai,is_fintech,is_ev_clean,has_top_underwriter,ipo_year,ipo_month,ipo_quarter,ipo_weekday,d1_pop,d2_pop,any_d1d2_pop
THACU,Thrive Acquisition Corp,2021-10-21,10.0,0,0.0,NASDAQ,,,,10.0600004196167,10.069999694824219,10.039999961853027,10.050000190734863,9400952,10.050000190734863,10.069999694824219,10.050000190734863,612944,10.079999923706055,-0.10000000149011612,0.20000000298023224,1,False,,,0.6000041961669922,0.5000019073486239,0.6999969482421875,0.2982080687858902,0.5000019073486239,0.7999992370605558,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,3,False,False,False
VTYX,VENTYX BIOSCIENCES INC,2021-10-21,16.0,9472700,152000000.0,NASDAQ GS,"JEFF,EVRCOR,PIPR",Health Care,Pharmaceuticals,18.649999618530273,22.3799991607666,18.530000686645508,21.020000457763672,1690126,21.06999969482422,26.0,18.649999618530273,921798,19.56999969482422,12.710000038146973,4.929999828338623,0,False,"JEFF,EVRCOR,PIPR",,16.56249761581421,31.37500286102295,39.87499475479126,20.643423875975905,16.56249761581421,22.312498092651367,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2021,10,4,3,True,False,True
XFINU,ExcelFin Acquisition Corp,2021-10-21,10.0,0,0.0,NASDAQ,,,,10.0600004196167,10.0600004196167,10.029999732971191,10.029999732971191,9815256,10.029999732971191,10.045000076293945,10.029999732971191,805740,10.0600004196167,-0.30000001192092896,0.0,1,False,,,0.6000041961669922,0.2999973297119096,0.6000041961669922,0.298217548649475,0.2999973297119096,0.6000041961669922,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,3,False,False,False
ARIS,ARIS WATER SOLUTIONS INC-A,2021-10-22,13.0,17650000,229000000.0,New York,"GS,BARCBK,CITI,EVERCO,JPM,WFS",Energy,Oil & Gas Services NEC,15.850000381469727,15.890000343322754,13.670000076293945,14.300000190734863,4278874,14.800000190734863,14.800000190734863,13.569999694824219,833247,13.75,-9.779999732971191,-13.25,0,False,"GS,BARCBK,CITI,EVERCO,JPM,WFS",,21.923079857459427,10.000001467191266,22.230771871713493,14.006310495892581,4.384613037109375,5.769230769230771,low_under_15,False,mid_100M_500M,False,False,False,False,False,True,2021,10,4,4,False,False,False
XLO,XILIO THERAPEUTICS INC,2021-10-22,16.0,7353000,118000000.0,NASDAQ GS,"MS,US,GUGG",Health Care,Pharmaceuticals,15.0,16.596500396728516,14.890000343322754,16.0,1429934,16.239999771118164,16.46299934387207,16.0,296288,16.200000762939453,6.670000076293945,8.0,0,True,"MS,US,GUGG",,-6.25,0.0,3.7281274795532227,11.376667022705078,0.0,1.250004768371582,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2021,10,4,4,False,False,False
LVACU,Lava Medtech Acquisition Corp,2021-10-25,10.0,0,0.0,NASDAQ,,,,10.09000015258789,10.140000343322754,10.069999694824219,10.100000381469727,11361039,10.119999885559082,10.149999618530273,10.109999656677246,166328,10.109999656677246,0.10000000149011612,0.20000000298023224,1,False,,,0.9000015258789018,1.00000381469727,1.400003433227548,0.6937626109012629,1.0999965667724654,1.0999965667724654,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,0,False,False,False
OHAAU,OPY Acquisition Corp I,2021-10-25,10.0,0,0.0,NASDAQ,,,,9.970000267028809,9.979999542236328,9.949999809265137,9.949999809265137,3928637,9.960000038146973,9.979999542236328,9.979999542236328,343762,9.949999809265137,-0.20000000298023224,-0.20000000298023224,1,False,,,-0.2999973297119096,-0.500001907348635,-0.2000045776367143,0.3009000217422434,-0.2000045776367143,-0.500001907348635,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,0,False,False,False
PCCTU,Spectaire Holdings Inc,2021-10-25,10.0,0,0.0,NASDAQ,,,,10.09000015258789,10.100000381469727,10.0600004196167,10.069999694824219,12749973,10.050000190734863,10.069999694824219,10.0600004196167,691602,10.100000381469727,-0.20000000298023224,0.10000000149011612,1,False,,,0.9000015258789018,0.6999969482421875,1.00000381469727,0.39643172693875656,0.6000041961669922,1.00000381469727,low_under_15,False,small_under_100M,False,True,False,False,False,False,2021,10,4,0,False,False,False
DMAQU,TruGolf Holdings Inc,2021-10-26,10.0,0,0.0,NASDAQ,,,,10.069999694824219,10.09000015258789,10.050000190734863,10.050000190734863,7351692,10.07979965209961,10.079999923706055,10.050000190734863,82997,10.0600004196167,-0.20000000298023224,-0.10000000149011612,1,False,,,0.6999969482421875,0.5000019073486239,0.9000015258789018,0.3972190969736229,0.5000019073486239,0.6000041961669922,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,1,False,False,False
IOACU,Zoomcar Holdings Inc.,2021-10-26,10.0,0,0.0,NASDAQ,,,,10.079999923706055,10.100000381469727,10.0649995803833,10.100000381469727,12822909,10.100000381469727,10.100000381469727,10.079999923706055,424971,10.100000381469727,0.20000000298023224,0.20000000298023224,1,False,,,0.7999992370605558,1.00000381469727,1.00000381469727,0.3472301721363232,0.7999992370605558,1.00000381469727,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,1,False,False,False
VSACU,Vision Sensing Acquisition Corp,2021-10-26,10.0,0,0.0,NASDAQ,,,,10.0600004196167,10.09000015258789,10.050000190734863,10.079999923706055,5257413,10.0600004196167,10.079999923706055,10.079999923706055,148453,10.0600004196167,0.20000000298023224,0.0,1,False,,,0.6000041961669922,0.7999992370605558,0.9000015258789018,0.39761391833571513,0.7999992370605558,0.6000041961669922,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,1,False,False,False
AIP,ARTERIS INC,2021-10-27,14.0,5000000,70000000.0,NASDAQ GM,"JEFF,BMO,US",Information Technology,Semiconductors,16.510000228881836,19.75,15.100000381469727,18.200000762939453,1860119,18.139999389648438,19.34000015258789,18.059999465942383,489970,21.84000015258789,10.239999771118164,32.279998779296875,0,False,"JEFF,BMO,US",,17.92857306344169,30.000005449567514,41.071428571428584,28.164745936197978,28.999996185302734,56.000001089913496,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,2,True,True,True
INFA,INFORMATICA INC - CLASS A,2021-10-27,29.0,29000000,841000000.0,New York,JOINT LEADS,Information Technology,Prepackaged Software,27.549999237060547,30.280000686645508,27.510000228881836,29.0,10531341,28.520000457763672,30.1200008392334,29.5,1992833,31.15999984741211,5.260000228881836,13.100000381469727,0,False,JOINT LEADS,,-5.000002630825695,0.0,4.413795471191406,10.054448400991019,1.724137931034475,7.44827533590382,mid_15_30,False,large_500M_1B,False,False,False,False,False,False,2021,10,4,2,False,False,False
RENT,RENT THE RUNWAY INC-A,2021-10-27,21.0,17000000,357000000.0,NASDAQ GM,JOINT LEADS,Consumer Discretionary,Retail NEC,23.0,24.770000457763672,18.75,19.290000915527344,458953,19.610000610351562,19.679899215698242,18.850000381469727,87208,16.010000228881836,-16.1299991607666,-30.389999389648438,0,False,JOINT LEADS,,9.523809523809534,-8.142852783203125,17.95238313220797,26.173915033755097,-10.238093421572735,-23.76190367199126,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2021,10,4,2,False,False,False
ARCKU,Arbor Rapha Capital Bioholdings Corp I,2021-10-28,10.0,0,0.0,NASDAQ,,,,10.079999923706055,10.09000015258789,10.050000190734863,10.079999923706055,11361179,10.079999923706055,10.09000015258789,10.079999923706055,373675,10.100000381469727,0.0,0.20000000298023224,1,False,,,0.7999992370605558,0.7999992370605558,0.9000015258789018,0.3968250213867144,0.7999992370605558,1.00000381469727,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,3,False,False,False
BXSL,BLACKSTONE SECURED LENDING F,2021-10-28,26.0,9180000,240000000.0,New York,JOINT LEADS,,,26.149999618530273,29.0,26.149999618530273,27.6299991607666,1774499,27.700000762939453,29.600000381469727,29.0,411919,29.299999237060547,5.659999847412109,12.050000190734863,0,False,JOINT LEADS,,0.5769216097318175,6.269227541410016,11.538461538461542,10.898663185639874,11.538461538461542,12.692304757925177,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2021,10,4,3,False,False,False
DTC,Solo Brands Inc,2021-10-28,17.0,0,0.0,NYSE,,Consumer Discretionary,Sporting Goods,22.360000610351562,23.389999389648438,17.0,17.610000610351562,10474188,18.0,19.350000381469727,18.360000610351562,2027392,18.299999237060547,-21.239999771118164,-18.15999984741211,0,False,,,31.529415355009192,3.5882388844209467,37.58823170381434,28.577814021571125,8.000003590303306,7.647054335650272,mid_15_30,False,small_under_100M,False,False,False,False,False,False,2021,10,4,3,False,False,False
FLNC,FLUENCE ENERGY INC,2021-10-28,28.0,31000000,868000000.0,NASDAQ GS,JOINT LEADS,Information Technology,Electronics,33.5,35.95000076293945,32.0,35.0,18628313,35.0,36.63999938964844,35.56999969482422,2741984,35.810001373291016,4.480000019073486,6.900000095367432,0,False,JOINT LEADS,,19.64285714285714,25.0,28.392859867640908,11.791047053550606,27.03571319580078,27.892862047467904,mid_15_30,False,large_500M_1B,False,False,False,False,False,False,2021,10,4,3,True,True,True
GFS,GLOBALFOUNDRIES INC,2021-10-28,47.0,55000000,2585000000.0,NASDAQ GS,JOINT LEADS,Information Technology,Semiconductors,47.0,48.0,44.47999954223633,46.400001525878906,18618907,46.0,49.47999954223633,48.7400016784668,4639435,59.0,-1.2799999713897705,25.530000686645508,0,False,JOINT LEADS,,0.0,-1.2765924981299914,2.127659574468077,7.489362676092918,3.7021312307804255,25.531914893617014,high_30plus,True,mega_1B_plus,True,False,False,False,False,False,2021,10,4,3,False,False,False
SCMAU,Seaport Calibre Materials Acquisition Corp,2021-10-28,10.0,0,0.0,NASDAQ,,,,10.010000228881836,10.029999732971191,9.989999771118164,10.010000228881836,8024503,10.050000190734863,10.055000305175781,10.010000228881836,911588,10.020000457763672,0.0,0.10000000149011612,1,False,,,0.10000228881836826,0.10000228881836826,0.2999973297119096,0.39960000937478024,0.10000228881836826,0.2000045776367143,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,3,False,False,False
AIRS,AIRSCULPT TECHNOLOGIES INC,2021-10-29,11.0,7000000,77000000.0,NASDAQ GM,"MS,PIPR,SVBLEE",Health Care,Health Services,12.84000015258789,18.040000915527344,12.84000015258789,15.890000343322754,5548487,15.0600004196167,16.850000381469727,14.5,879049,14.329999923706055,23.75,11.600000381469727,0,False,"MS,PIPR,SVBLEE",,16.727274114435374,44.4545485756614,64.00000832297586,40.49844782822216,31.818181818181813,30.272726579145946,low_under_15,False,small_under_100M,False,True,False,False,False,False,2021,10,4,4,True,True,True
AURA,AURA BIOSCIENCES INC,2021-10-29,14.0,5400000,76000000.0,NASDAQ GM,"US,EVRCOR,SVBLEE",Health Care,Biotechnology,14.100000381469727,18.3700008392334,14.0,14.800000190734863,1573558,14.850000381469727,16.899999618530273,15.300000190734863,433375,18.309999465942383,4.960000038146973,29.860000610351562,0,False,"US,EVRCOR,SVBLEE",,0.7142884390694659,5.714287076677604,31.21429170880998,30.99291291492779,9.285715648106162,30.785710471017012,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,4,False,False,False
BFRI,BIOFRONTERA INC,2021-10-29,5.0,3600000,18000000.0,NASDAQ CM,"ROTH,BENCHM",Health Care,Pharmaceuticals,4.090000152587891,4.699999809265137,3.9000000953674316,4.409999847412109,295697,4.804999828338623,4.989999771118164,4.139999866485596,264461,3.559999942779541,7.820000171661377,-12.960000038146973,0,False,"ROTH,BENCHM",,-18.19999694824219,-11.800003051757812,-6.000003814697264,19.55989447559107,-17.200002670288082,-28.800001144409183,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,4,False,False,False
HRT,HireRight Holdings Corp,2021-10-29,19.0,0,0.0,NYSE,,Information Technology,Business Services,18.0,18.18000030517578,17.110000610351562,17.25,8792266,17.3799991607666,17.799999237060547,17.549999237060547,1636621,17.25,-4.170000076293945,-4.170000076293945,0,False,,,-5.263157894736848,-9.210526315789469,-4.3157878674958905,5.9444427490234375,-7.631582962839223,-9.210526315789469,mid_15_30,False,small_under_100M,False,False,False,False,False,False,2021,10,4,4,False,False,False
PEGRU,Project Energy Reimagined Acquisition Corp,2021-10-29,10.0,0,0.0,NASDAQ,,,,9.850000381469727,9.989999771118164,9.84000015258789,9.949999809265137,6972441,9.899999618530273,9.960000038146973,9.958700180053711,1087973,9.920000076293945,1.0199999809265137,0.7099999785423279,1,False,,,-1.4999961853027322,-0.500001907348635,-0.10000228881835715,1.522838707828475,-0.4129981994628884,-0.7999992370605447,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,10,4,4,False,False,False
TRDA,ENTRADA THERAPEUTICS INC,2021-10-29,20.0,9075000,182000000.0,NASDAQ GM,"GS,US,EVRCOR",Health Care,Pharmaceuticals,26.5,28.88990020751953,22.200000762939453,23.950000762939453,1069232,24.790000915527344,25.776899337768555,22.510000228881836,406415,24.8799991607666,-9.619999885559082,-6.110000133514404,0,True,"GS,US,EVRCOR",,32.49999999999999,19.75000381469727,44.44950103759766,25.244903564453125,12.550001144409183,24.399995803833008,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2021,10,4,4,False,False,False
UDMY,UDEMY INC,2021-10-29,29.0,14500000,421000000.0,NASDAQ GS,"MS,BofA,CITI,JEFF,JPM,TSI",,,27.0,27.739999771118164,26.010000228881836,27.5,7601874,28.0,29.690000534057617,29.219999313354492,2189431,27.3799991607666,1.850000023841858,1.409999966621399,0,False,"MS,BofA,CITI,JEFF,JPM,TSI",,-6.896551724137934,-5.1724137931034475,-4.344828375454601,6.407405711986401,0.7586183219120413,-5.5862097904599946,mid_15_30,False,mid_100M_500M,False,False,False,False,False,True,2021,10,4,4,False,False,False
TGVCU,TG Venture Acquisition Corp,2021-11-01,10.0,0,0.0,NASDAQ,,,,10.109999656677246,10.119999885559082,10.100000381469727,10.100000381469727,4371934,10.119999885559082,10.135000228881836,10.130000114440918,208424,10.170000076293945,-0.10000000149011612,0.5899999737739563,1,False,,,1.0999965667724654,1.00000381469727,1.1999988555908114,0.1978190382642259,1.3000011444091797,1.7000007629394576,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,0,False,False,False
CMPX,COMPASS THERAPEUTICS INC,2021-11-02,4.0,35715000,125000000.0,NASDAQ CM,SVB Leerink LLC,Health Care,Biotechnology,3.2100000381469727,4.380000114440918,3.1500000953674316,3.9800000190734863,1497596,3.7899999618530273,3.799999952316284,3.549999952316284,153012,3.740000009536743,23.989999771118164,16.510000228881836,0,True,SVB Leerink LLC,,-19.749999046325684,-0.4999995231628418,9.50000286102295,38.31775714817514,-11.250001192092896,-6.499999761581421,low_under_15,False,mid_100M_500M,False,False,False,False,False,False,2021,11,4,1,False,False,False
LIBYU,Liberty Resources Acquisition Corp,2021-11-02,10.0,0,0.0,NASDAQ,,,,10.079999923706055,10.25,10.079999923706055,10.09000015258789,6288606,10.130000114440918,10.149999618530273,10.130000114440918,381314,10.15999984741211,0.10000000149011612,0.7900000214576721,1,False,,,0.7999992370605558,0.9000015258789018,2.499999999999991,1.6865087061572355,1.3000011444091797,1.5999984741210893,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,1,False,False,False
MLAIU,McLaren Technology Acquisition Corp,2021-11-02,10.0,0,0.0,NASDAQ,,,,10.050000190734863,10.09000015258789,10.050000190734863,10.069999694824219,15344818,10.069999694824219,10.09000015258789,10.0600004196167,1455439,10.09000015258789,0.20000000298023224,0.4000000059604645,1,False,,,0.5000019073486239,0.6999969482421875,0.9000015258789018,0.39800956312322733,0.6000041961669922,0.9000015258789018,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,1,False,False,False
ONYXU,Onyx Acquisition Co I,2021-11-02,10.0,0,0.0,NASDAQ,,,,10.0600004196167,10.079999923706055,10.0600004196167,10.069999694824219,16820011,10.079999923706055,10.100000381469727,10.079999923706055,299195,10.09000015258789,0.10000000149011612,0.30000001192092896,1,False,,,0.6000041961669922,0.6999969482421875,0.7999992370605558,0.1988022192360652,0.7999992370605558,0.9000015258789018,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,1,False,False,False
TOACU,Talon 1 Acquisition Corp,2021-11-02,10.0,0,0.0,NASDAQ,,,,10.109999656677246,10.130000114440918,10.109999656677246,10.109999656677246,14767389,10.119999885559082,10.140000343322754,10.119999885559082,765206,10.140000343322754,0.0,0.30000001192092896,1,False,,,1.0999965667724654,1.0999965667724654,1.3000011444091797,0.19782847124492614,1.1999988555908114,1.400003433227548,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,1,False,False,False
BIRD,ALLBIRDS INC-CL A,2021-11-03,15.0,20192300,303000000.0,NASDAQ GS,"MS,BofA,JPM",Consumer Discretionary,Apparel,21.209999084472656,32.439998626708984,21.200000762939453,28.889999389648438,1915638,26.643999099731445,27.6299991607666,25.950000762939453,371090,21.75,36.209999084472656,2.549999952316284,0,False,"MS,BofA,JPM",,41.39999389648437,92.59999593098958,116.26665751139322,52.993863031319364,73.00000508626303,44.99999999999999,mid_15_30,False,mid_100M_500M,False,False,False,False,False,True,2021,11,4,2,True,True,True
CMTG,CLAROS MORTGAGE TRUST INC,2021-11-03,19.0,5524900,103000000.0,New York,JOINT LEADS,Real Estate,Real Estate,16.139999389648438,17.1299991607666,16.139999389648438,17.0,3241658,16.829999923706055,17.290000915527344,17.0,681620,16.950000762939453,5.329999923706055,5.019999980926514,0,False,JOINT LEADS,,-15.052634791324015,-10.526315789473683,-9.842109680175781,6.133827810136791,-10.526315789473683,-10.789469668739715,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2021,11,4,2,False,False,False
DHACU,VSee Health Inc.,2021-11-03,10.0,0,0.0,NASDAQ,,,,10.09000015258789,10.289999961853027,10.09000015258789,10.239999771118164,6548448,10.270000457763672,10.270000457763672,10.25,256965,10.180000305175781,1.4900000095367432,0.8899999856948853,1,False,,,0.9000015258789018,2.399997711181645,2.899999618530269,1.9821586346937827,2.499999999999991,1.8000030517578036,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,2,False,False,False
MPRAU,Mercato Partners Acquisition Corp,2021-11-03,10.0,0,0.0,NASDAQ,,,,10.0600004196167,10.09000015258789,10.029999732971191,10.029999732971191,9729462,10.079999923706055,10.079999923706055,10.039999961853027,358295,10.029999732971191,-0.30000001192092896,-0.30000001192092896,1,False,,,0.6000041961669922,0.2999973297119096,0.9000015258789018,0.596425617435365,0.3999996185302779,0.2999973297119096,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,2,False,False,False
ARHS,ARHAUS INC,2021-11-04,13.0,12903200,168000000.0,NASDAQ GS,JOINT LEADS,Consumer Discretionary,Home Furnishings,12.5,14.0,12.0,12.800000190734863,5794852,13.130000114440918,13.140000343322754,12.210000038146973,1330687,11.479999542236328,2.4000000953674316,-8.15999984741211,0,False,JOINT LEADS,,-3.8461538461538436,-1.5384600712702867,7.692307692307687,16.0,-6.076922783484829,-11.692311213566708,low_under_15,False,mid_100M_500M,False,False,False,False,False,False,2021,11,4,3,False,False,False
CDRE,CADRE HOLDINGS INC,2021-11-04,13.0,6000000,78000000.0,New York,"STFL,BRILEY,RJA,STEPH",Health Care,Orthopedic Devices,15.0,15.699999809265137,14.15999984741211,15.289999961853027,1674607,15.050000190734863,15.390000343322754,15.300000190734863,309652,17.100000381469727,1.9299999475479126,14.0,0,False,"STFL,BRILEY,RJA,STEPH",,15.384615384615374,17.615384321946358,20.769229302039506,10.266666412353516,17.692309159498954,31.53846447284405,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,3,False,False,False
IQMDU,Intelligent Medicine Acquisition Corp,2021-11-04,10.0,0,0.0,NASDAQ,,,,10.069999694824219,10.279999732971191,10.0600004196167,10.100000381469727,10771074,10.100000381469727,10.15999984741211,10.100000381469727,230097,10.1899995803833,0.30000001192092896,1.190000057220459,1,False,,,0.6999969482421875,1.00000381469727,2.799997329711923,2.1847002981297754,1.00000381469727,1.899995803832999,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,3,False,False,False
LGSTU,Tevogen Bio Holdings Inc.,2021-11-04,10.0,0,0.0,NASDAQ,,,,10.069999694824219,10.079999923706055,10.050000190734863,10.079999923706055,20400395,10.079999923706055,10.079999923706055,10.079999923706055,373573,10.09000015258789,0.10000000149011612,0.20000000298023224,1,False,,,0.6999969482421875,0.7999992370605558,0.7999992370605558,0.2979119551176419,0.7999992370605558,0.9000015258789018,low_under_15,False,small_under_100M,False,True,False,False,False,False,2021,11,4,3,False,False,False
LIONU,SMX Security Matters Plc,2021-11-04,10.0,0,0.0,NASDAQ,,,,10.050000190734863,10.079999923706055,10.029999732971191,10.039999961853027,5204195,10.050000190734863,10.050000190734863,10.050000190734863,110333,10.039999961853027,-0.10000000149011612,-0.10000000149011612,1,False,,,0.5000019073486239,0.3999996185302779,0.7999992370605558,0.4975143262281594,0.5000019073486239,0.3999996185302779,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,3,False,False,False
MCAAU,Mountain  Co I Acquisition Corp,2021-11-04,10.0,0,0.0,NASDAQ,,,,10.15999984741211,10.1899995803833,10.149999618530273,10.170000076293945,13315908,10.15999984741211,10.1899995803833,10.1899995803833,275293,10.239999771118164,0.10000000149011612,0.7900000214576721,1,False,,,1.5999984741210893,1.7000007629394576,1.899995803832999,0.3937004178520325,1.899995803832999,2.399997711181645,low_under_15,False,small_under_100M,False,True,False,False,False,False,2021,11,4,3,False,False,False
NPABU,New Providence Acquisition Corp II,2021-11-04,10.0,0,0.0,NASDAQ,,,,10.050000190734863,10.199999809265137,10.050000190734863,10.100000381469727,8797958,10.069999694824219,10.109999656677246,10.100000381469727,414436,10.170000076293945,0.5,1.190000057220459,1,False,,,0.5000019073486239,1.00000381469727,1.9999980926513672,1.4925334893879774,1.00000381469727,1.7000007629394576,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,3,False,False,False
NRDS,NERDWALLET INC-CL A,2021-11-04,18.0,7250000,131000000.0,NASDAQ GM,JOINT LEADS,Information Technology,Data Processing,23.5,34.439998626708984,23.399999618530273,28.299999237060547,14260607,27.90999984741211,29.149900436401367,25.889999389648438,2129271,23.489999771118164,20.43000030517578,-0.03999999910593033,0,False,JOINT LEADS,,30.555555555555557,57.22221798366971,91.3333257039388,46.9787191837392,43.83332994249132,30.499998728434253,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2021,11,4,3,True,True,True
SHCAU,Spindletop Health Acquisition Corp,2021-11-04,10.0,0,0.0,NASDAQ,,,,10.0600004196167,10.100000381469727,10.050000190734863,10.0600004196167,18101306,10.069999694824219,10.1899995803833,10.149999618530273,153158,10.079999923706055,0.0,0.20000000298023224,1,False,,,0.6000041961669922,0.6000041961669922,1.00000381469727,0.49701976788554014,1.4999961853027433,0.7999992370605558,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,3,False,False,False
SVNAU,7 Acquisition Corp,2021-11-04,10.0,0,0.0,NASDAQ,,,,10.069999694824219,10.109999656677246,10.0600004196167,10.079999923706055,17090088,10.0600004196167,10.09000015258789,10.09000015258789,399216,10.079999923706055,0.10000000149011612,0.10000000149011612,1,False,,,0.6999969482421875,0.7999992370605558,1.0999965667724654,0.49651676837930286,0.9000015258789018,0.7999992370605558,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,3,False,False,False
BRTX,BIORESTORATIVE THERAPIES INC,2021-11-05,10.0,2300000,23000000.0,NASDAQ CM,Roth Capital Partners Inc,Health Care,Health Services,8.899999618530273,8.899999618530273,7.019999980926514,7.019999980926514,681094,7.849999904632568,7.849999904632568,7.019999980926514,208417,7.633399963378906,-21.1200008392334,-14.229999542236328,0,False,Roth Capital Partners Inc,,-11.000003814697267,-29.800000190734867,-11.000003814697267,21.123592339144604,-29.800000190734867,-23.666000366210938,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,4,False,False,False
CIAN,Cian Plc,2021-11-05,16.0,0,0.0,NYSE,,Communication Services,Interactive Media & Services,17.399999618530273,18.100000381469727,16.899999618530273,17.6200008392334,5403277,18.0,18.709999084472656,16.5,750488,15.199999809265137,1.2599999904632568,-12.640000343322754,0,False,,,8.749997615814209,10.12500524520874,13.125002384185791,6.89655626004441,3.125,-5.0000011920928955,mid_15_30,False,small_under_100M,False,False,False,False,False,False,2021,11,4,4,False,False,False
GVCIU,Green Visor Financial Technology Acquisition Corp I,2021-11-05,10.0,0,0.0,NASDAQ,,,,10.09000015258789,10.100000381469727,10.079999923706055,10.09000015258789,10653086,10.09000015258789,10.119999885559082,10.09000015258789,182000,10.100000381469727,0.0,0.10000000149011612,1,False,,,0.9000015258789018,0.9000015258789018,1.00000381469727,0.19822058930833752,0.9000015258789018,1.00000381469727,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,4,False,False,False
IOBT,IO BIOTECH INC,2021-11-05,14.0,7150000,100000000.0,NASDAQ GS,"MS,US,JEFF",,,16.0,17.8799991607666,15.149999618530273,15.649999618530273,1759595,15.0,15.350000381469727,13.149999618530273,254654,12.149999618530273,-2.190000057220459,-24.059999465942383,0,True,"MS,US,JEFF",,14.28571428571428,11.785711560930533,27.714279719761436,17.06249713897705,-6.071431296212337,-13.214288439069477,low_under_15,False,mid_100M_500M,False,True,False,False,False,False,2021,11,4,4,False,False,False
MYNZ,MAINZ BIOMED NV,2021-11-05,5.0,2000000,10000000.0,NASDAQ CM,Boustead Securities LLC,,,14.350000381469727,18.0,8.25,9.989999771118164,130200,11.175700187683105,11.859999656677246,11.699999809265137,45480,9.390000343322754,-30.3799991607666,-34.560001373291016,0,False,Boustead Securities LLC,,187.00000762939456,99.79999542236328,260.0,67.94424906490076,133.9999961853027,87.80000686645508,low_under_15,False,small_under_100M,False,True,False,False,False,False,2021,11,4,4,True,True,True
OLITU,Syntec Optics Holdings Inc.,2021-11-05,10.0,0,0.0,NASDAQ,,,,10.0600004196167,10.079999923706055,10.050000190734863,10.0600004196167,8573879,10.079999923706055,10.079999923706055,10.069999694824219,492793,10.079999923706055,0.0,0.20000000298023224,1,False,,,0.6000041961669922,0.6000041961669922,0.7999992370605558,0.2982080687858902,0.6999969482421875,0.7999992370605558,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,4,False,False,False
KIND,Nextdoor Holdings Inc,2021-11-08,10.0,0,0.0,NYSE,,Information Technology,Software,11.739999771118164,18.59000015258789,11.520000457763672,13.010000228881836,16776173,14.079999923706055,14.54990005493164,13.5,9802496,13.109999656677246,10.819999694824219,11.670000076293945,0,False,,,17.399997711181637,30.100002288818352,85.9000015258789,60.22146365127947,35.00000000000001,31.099996566772468,low_under_15,False,small_under_100M,False,False,False,False,False,False,2021,11,4,0,True,True,True
BCSAU,Blockchain Coinvestors Acquisition Corp I,2021-11-09,10.0,0,0.0,NASDAQ,,,,10.09000015258789,10.180000305175781,10.069999694824219,10.180000305175781,13630253,10.09000015258789,10.119999885559082,10.100000381469727,237583,10.1899995803833,0.8899999856948853,0.9900000095367432,1,False,,,0.9000015258789018,1.8000030517578036,1.8000030517578036,1.0901943378400194,1.00000381469727,1.899995803832999,low_under_15,False,small_under_100M,False,True,False,True,False,False,2021,11,4,1,False,False,False
